sample_id,study_name,study_subset,environment,sample,groupby,group,T,pH,O2_umol_L,Eh,Eh7,Bacteria_Zc,Archaea_Zc
SRR10091857,CWC+20,NA,Soil,PPFL-NA-S-7,Management,Flooding,NA,5.13,NA,-282,-392.62,-0.148207,NA
SRR10091853,CWC+20,NA,Soil,PPFL-BS-S-7,Management,Flooding,NA,5.26,NA,-251,-353.93,-0.164125,NA
SRR10091979,CWC+20,NA,Soil,PPFL-BA-S-7,Management,Flooding,NA,5.24,NA,-280,-384.11,-0.142974,NA
SRR10091970,CWC+20,NA,Soil,PPFL-NA-S-14,Management,Flooding,NA,5.22,NA,-362,-467.3,-0.148059,NA
SRR10091968,CWC+20,NA,Soil,PPFL-BS-S-14,Management,Flooding,NA,5.38,NA,-354,-449.83,-0.168179,NA
SRR10091966,CWC+20,NA,Soil,PPFL-BA-S-14,Management,Flooding,NA,5.27,NA,-356,-458.34,-0.141783,NA
SRR10091951,CWC+20,NA,Soil,PPFL-NA-U-1-21,Management,Flooding,NA,5.37,NA,-360,-456.42,-0.150014,NA
SRR10091948,CWC+20,NA,Soil,PPFL-NA-S-1-21,Management,Flooding,NA,5.22,NA,-349,-454.3,-0.150041,NA
SRR10091938,CWC+20,NA,Soil,PPFL-BS-U-1-21,Management,Flooding,NA,6.28,NA,-355,-397.59,-0.164695,NA
SRR10091935,CWC+20,NA,Soil,PPFL-BS-S-1-21,Management,Flooding,NA,5.31,NA,-346,-445.97,-0.173538,NA
SRR10091925,CWC+20,NA,Soil,PPFL-BA-U-1-21,Management,Flooding,NA,5.34,NA,-350,-448.2,-0.147494,NA
SRR10091922,CWC+20,NA,Soil,PPFL-BA-S-1-21,Management,Flooding,NA,5.34,NA,-346,-444.2,-0.139227,NA
SRR10091880,CWC+20,NA,Soil,PPFL-NA-S-28,Management,Flooding,NA,5.27,NA,-260,-362.34,-0.148587,NA
SRR10091877,CWC+20,NA,Soil,PPFL-BS-S-28,Management,Flooding,NA,5.51,NA,-273,-361.14,-0.17538,NA
SRR10091875,CWC+20,NA,Soil,PPFL-BA-S-28,Management,Flooding,NA,5.34,NA,-281,-379.2,-0.13883,NA
SRR10091866,CWC+20,NA,Soil,PPFL-NA-S-42,Management,Flooding,NA,5.22,NA,-287,-392.3,-0.149488,NA
SRR10091864,CWC+20,NA,Soil,PPFL-BS-S-42,Management,Flooding,NA,6.28,NA,-306,-348.59,-0.165838,NA
SRR10091862,CWC+20,NA,Soil,PPFL-BA-S-42,Management,Flooding,NA,5.34,NA,-297,-395.2,-0.14655,NA
SRR10091977,CWC+20,NA,Soil,PPMD-NA-S-7,Management,Draining,NA,4.46,NA,321,170.74,-0.142845,NA
SRR10091974,CWC+20,NA,Soil,PPMD-BS-S-7,Management,Draining,NA,6.25,NA,218,173.63,-0.168369,NA
SRR10091972,CWC+20,NA,Soil,PPMD-BA-S-7,Management,Draining,NA,5.04,NA,217,101.05,-0.13211,NA
SRR10091963,CWC+20,NA,Soil,PPMD-NA-S-14,Management,Draining,NA,4.56,NA,372,227.66,-0.143057,NA
SRR10091961,CWC+20,NA,Soil,PPMD-BS-S-14,Management,Draining,NA,6.45,NA,268,235.46,-0.157714,NA
SRR10091959,CWC+20,NA,Soil,PPMD-BA-S-14,Management,Draining,NA,5.07,NA,271,156.83,-0.130381,NA
SRR10091912,CWC+20,NA,Soil,PPMD-NA-U-1-21,Management,Draining,NA,5.23,NA,300,195.29,-0.140909,NA
SRR10091908,CWC+20,NA,Soil,PPMD-NA-S-1-21,Management,Draining,NA,4.62,NA,385,244.21,-0.149154,NA
SRR10091898,CWC+20,NA,Soil,PPMD-BS-U-1-21,Management,Draining,NA,6.3,NA,260,218.59,-0.147028,NA
SRR10091895,CWC+20,NA,Soil,PPMD-BS-S-1-21,Management,Draining,NA,6.12,NA,303,250.94,-0.154705,NA
SRR10091887,CWC+20,NA,Soil,PPMD-BA-U-1-21,Management,Draining,NA,5.21,NA,239,133.11,-0.130164,NA
SRR10091884,CWC+20,NA,Soil,PPMD-BA-S-1-21,Management,Draining,NA,5.2,NA,280,173.52,-0.133416,NA
SRR10091873,CWC+20,NA,Soil,PPMD-NA-S-28,Management,Draining,NA,4.66,NA,375,236.57,-0.145112,NA
SRR10091871,CWC+20,NA,Soil,PPMD-BS-S-28,Management,Draining,NA,6.05,NA,286,229.8,-0.145029,NA
SRR10091869,CWC+20,NA,Soil,PPMD-BA-S-28,Management,Draining,NA,5.04,NA,262,146.05,-0.132742,NA
SRR10091860,CWC+20,NA,Soil,PPMD-NA-S-42,Management,Draining,NA,4.73,NA,358,223.72,-0.146059,NA
SRR10091858,CWC+20,NA,Soil,PPMD-BS-S-42,Management,Draining,NA,5.75,NA,310,236.05,-0.140858,NA
SRR10091855,CWC+20,NA,Soil,PPMD-BA-S-42,Management,Draining,NA,5.1,NA,291,178.6,-0.135924,NA
SRR10091984,CWC+20,NA,Soil,PL-C-1-0,Management,,NA,5.13,NA,450,339.38,-0.143247,NA
SRR10091983,CWC+20,NA,Soil,PL-C-2-0,Management,,NA,5.13,NA,450,339.38,-0.143183,NA
SRR10091976,CWC+20,NA,Soil,PL-C-3-0,Management,,NA,5.13,NA,450,339.38,-0.143617,NA
SRR10091932,CWC+20,NA,Soil,PLBA-C-1-0,Management,,NA,5.26,NA,461,358.07,-0.137357,NA
SRR10091921,CWC+20,NA,Soil,PLBA-C-2-0,Management,,NA,5.26,NA,461,358.07,-0.137827,NA
SRR10091910,CWC+20,NA,Soil,PLBA-C-3-0,Management,,NA,5.26,NA,461,358.07,-0.137546,NA
SRR10091868,CWC+20,NA,Soil,PLFL-NA-S-7,Management,Flooding,NA,5.52,NA,-214,-301.55,-0.148982,NA
SRR10091854,CWC+20,NA,Soil,PLFL-BS-S-7,Management,Flooding,NA,5.51,NA,-204,-292.14,-0.16007,NA
SRR10091980,CWC+20,NA,Soil,PLFL-BA-S-7,Management,Flooding,NA,5.47,NA,-223,-313.51,-0.148862,NA
SRR10091971,CWC+20,NA,Soil,PLFL-NA-S-14,Management,Flooding,NA,5.5,NA,-231,-319.73,-0.145779,NA
SRR10091969,CWC+20,NA,Soil,PLFL-BS-S-14,Management,Flooding,NA,5.55,NA,-250,-335.78,-0.151551,NA
SRR10091967,CWC+20,NA,Soil,PLFL-BA-S-14,Management,Flooding,NA,5.57,NA,-309,-393.59,-0.146161,NA
SRR10091958,CWC+20,NA,Soil,PLFL-NA-U-1-21,Management,Flooding,NA,5.53,NA,-254,-340.96,-0.145183,NA
SRR10091955,CWC+20,NA,Soil,PLFL-NA-S-1-21,Management,Flooding,NA,5.52,NA,-234,-321.55,-0.151316,NA
SRR10091945,CWC+20,NA,Soil,PLFL-BS-U-1-21,Management,Flooding,NA,6.19,NA,-322,-369.92,-0.160786,NA
SRR10091941,CWC+20,NA,Soil,PLFL-BS-S-1-21,Management,Flooding,NA,5.55,NA,-225,-310.78,-0.156565,NA
SRR10091931,CWC+20,NA,Soil,PLFL-BA-U-1-21,Management,Flooding,NA,5.58,NA,-351,-435,-0.149286,NA
SRR10091928,CWC+20,NA,Soil,PLFL-BA-S-1-21,Management,Flooding,NA,5.54,NA,-299,-385.37,-0.149189,NA
SRR10091881,CWC+20,NA,Soil,PLFL-NA-S-28,Management,Flooding,NA,5.59,NA,-204,-287.41,-0.147181,NA
SRR10091878,CWC+20,NA,Soil,PLFL-BS-S-28,Management,Flooding,NA,5.65,NA,-225,-304.86,-0.159399,NA
SRR10091876,CWC+20,NA,Soil,PLFL-BA-S-28,Management,Flooding,NA,5.64,NA,-253,-333.45,-0.148687,NA
SRR10091867,CWC+20,NA,Soil,PLFL-NA-S-42,Management,Flooding,NA,5.59,NA,-217,-300.41,-0.149222,NA
SRR10091865,CWC+20,NA,Soil,PLFL-BS-S-42,Management,Flooding,NA,5.98,NA,-261,-321.34,-0.156038,NA
SRR10091863,CWC+20,NA,Soil,PLFL-BA-S-42,Management,Flooding,NA,5.7,NA,-272,-348.9,-0.149392,NA
SRR10091978,CWC+20,NA,Soil,PLMD-NA-S-7,Management,Draining,NA,5.23,NA,399,294.29,-0.14014,NA
SRR10091975,CWC+20,NA,Soil,PLMD-BS-S-7,Management,Draining,NA,5.6,NA,329,246.18,-0.141279,NA
SRR10091973,CWC+20,NA,Soil,PLMD-BA-S-7,Management,Draining,NA,5.17,NA,360,251.74,-0.154369,NA
SRR10091964,CWC+20,NA,Soil,PLMD-NA-S-14,Management,Draining,NA,5.16,NA,400,291.15,-0.139613,NA
SRR10091962,CWC+20,NA,Soil,PLMD-BS-S-14,Management,Draining,NA,6.55,NA,336,309.38,-0.147926,NA
SRR10091960,CWC+20,NA,Soil,PLMD-BA-S-14,Management,Draining,NA,5.2,NA,370,263.52,-0.145897,NA
SRR10091918,CWC+20,NA,Soil,PLMD-NA-U-1-21,Management,Draining,NA,5.23,NA,390,285.29,-0.138661,NA
SRR10091915,CWC+20,NA,Soil,PLMD-NA-S-1-21,Management,Draining,NA,5.22,NA,396,290.7,-0.139473,NA
SRR10091905,CWC+20,NA,Soil,PLMD-BS-U-1-21,Management,Draining,NA,6.69,NA,333,314.66,-0.147435,NA
SRR10091902,CWC+20,NA,Soil,PLMD-BS-S-1-21,Management,Draining,NA,6.69,NA,340,321.66,-0.13786,NA
SRR10091892,CWC+20,NA,Soil,PLMD-BA-U-1-21,Management,Draining,NA,5.21,NA,362,256.11,-0.137522,NA
SRR10091888,CWC+20,NA,Soil,PLMD-BA-S-1-21,Management,Draining,NA,5.24,NA,356,251.89,-0.147527,NA
SRR10091874,CWC+20,NA,Soil,PLMD-NA-S-28,Management,Draining,NA,5.22,NA,389,283.7,-0.138872,NA
SRR10091872,CWC+20,NA,Soil,PLMD-BS-S-28,Management,Draining,NA,6.75,NA,334,319.21,-0.135823,NA
SRR10091870,CWC+20,NA,Soil,PLMD-BA-S-28,Management,Draining,NA,5.28,NA,364,262.25,-0.140205,NA
SRR10091861,CWC+20,NA,Soil,PLMD-NA-S-42,Management,Draining,NA,5.16,NA,399,290.15,-0.140546,NA
SRR10091859,CWC+20,NA,Soil,PLMD-BS-S-42,Management,Draining,NA,6.68,NA,332,313.07,-0.138701,NA
SRR10091856,CWC+20,NA,Soil,PLMD-BA-S-42,Management,Draining,NA,5.27,NA,362,259.66,-0.140011,NA
SRR10216672,PSG+20,NA,Soil,Initial,Treatment,Initial,NA,NA,NA,343,343,-0.145353,-0.160278
SRR10216653,PSG+20,NA,Soil,T1_D21_NCC_1,Treatment,NCC,NA,NA,NA,-78,-78,-0.147245,-0.178081
SRR10216652,PSG+20,NA,Soil,T1_D21_NCC_2,Treatment,NCC,NA,NA,NA,-78,-78,-0.146535,-0.172773
SRR10216651,PSG+20,NA,Soil,T1_D21_NCC_3,Treatment,NCC,NA,NA,NA,-78,-78,-0.148726,NA
SRR10216650,PSG+20,NA,Soil,T1_D21_NCC_4,Treatment,NCC,NA,NA,NA,-78,-78,-0.148389,-0.179409
SRR10216649,PSG+20,NA,Soil,T1_D21_RB_1,Treatment,RB,NA,NA,NA,56,56,-0.177999,NA
SRR10216648,PSG+20,NA,Soil,T1_D21_RB_2,Treatment,RB,NA,NA,NA,56,56,-0.182659,NA
SRR10216647,PSG+20,NA,Soil,T1_D21_RB_3,Treatment,RB,NA,NA,NA,56,56,-0.157608,NA
SRR10216645,PSG+20,NA,Soil,T1_D21_RB_4,Treatment,RB,NA,NA,NA,56,56,-0.175562,NA
SRR10216644,PSG+20,NA,Soil,T1_D21_RGP_1,Treatment,RGP,NA,NA,NA,-116,-116,-0.168984,-0.176715
SRR10216643,PSG+20,NA,Soil,T1_D21_RGP_2,Treatment,RGP,NA,NA,NA,-116,-116,-0.175506,NA
SRR10216642,PSG+20,NA,Soil,T1_D21_RGP_3,Treatment,RGP,NA,NA,NA,-116,-116,-0.172188,NA
SRR10216641,PSG+20,NA,Soil,T1_D21_RGP_4,Treatment,RGP,NA,NA,NA,-116,-116,-0.168833,-0.177133
SRR10216640,PSG+20,NA,Soil,T1_D21_TP_1,Treatment,TP,NA,NA,NA,50,50,-0.168634,NA
SRR10216639,PSG+20,NA,Soil,T1_D21_TP_2,Treatment,TP,NA,NA,NA,50,50,-0.178873,NA
SRR10216638,PSG+20,NA,Soil,T1_D21_TP_3,Treatment,TP,NA,NA,NA,50,50,-0.175297,NA
SRR10216637,PSG+20,NA,Soil,T1_D21_TP_4,Treatment,TP,NA,NA,NA,50,50,-0.182621,NA
SRR10216636,PSG+20,NA,Soil,T1_D2_NCC_1,Treatment,NCC,NA,NA,NA,142,142,-0.143272,-0.172353
SRR10216634,PSG+20,NA,Soil,T1_D2_NCC_2,Treatment,NCC,NA,NA,NA,142,142,-0.142055,-0.16834
SRR10216633,PSG+20,NA,Soil,T1_D2_NCC_3,Treatment,NCC,NA,NA,NA,142,142,-0.141868,NA
SRR10216632,PSG+20,NA,Soil,T1_D2_NCC_4,Treatment,NCC,NA,NA,NA,142,142,-0.143893,-0.1747
SRR10216631,PSG+20,NA,Soil,T1_D2_RB_1,Treatment,RB,NA,NA,NA,-265,-265,-0.193788,NA
SRR10216630,PSG+20,NA,Soil,T1_D2_RB_2,Treatment,RB,NA,NA,NA,-265,-265,-0.189113,NA
SRR10216629,PSG+20,NA,Soil,T1_D2_RB_3,Treatment,RB,NA,NA,NA,-265,-265,-0.166646,-0.174625
SRR10216628,PSG+20,NA,Soil,T1_D2_RB_4,Treatment,RB,NA,NA,NA,-265,-265,-0.18353,NA
SRR10216627,PSG+20,NA,Soil,T1_D2_RGP_1,Treatment,RGP,NA,NA,NA,-40,-40,-0.178346,-0.173054
SRR10216626,PSG+20,NA,Soil,T1_D2_RGP_2,Treatment,RGP,NA,NA,NA,-40,-40,-0.170578,-0.173735
SRR10216625,PSG+20,NA,Soil,T1_D2_RGP_3,Treatment,RGP,NA,NA,NA,-40,-40,-0.173466,NA
SRR10216623,PSG+20,NA,Soil,T1_D2_RGP_4,Treatment,RGP,NA,NA,NA,-40,-40,-0.177779,-0.178559
SRR10216622,PSG+20,NA,Soil,T1_D2_TP_1,Treatment,TP,NA,NA,NA,-89,-89,-0.18861,NA
SRR10216621,PSG+20,NA,Soil,T1_D2_TP_2,Treatment,TP,NA,NA,NA,-89,-89,-0.187852,-0.172729
SRR10216620,PSG+20,NA,Soil,T1_D2_TP_3,Treatment,TP,NA,NA,NA,-89,-89,-0.188144,NA
SRR10216619,PSG+20,NA,Soil,T1_D2_TP_4,Treatment,TP,NA,NA,NA,-89,-89,-0.188469,NA
SRR10216671,PSG+20,NA,Soil,T1_D9_NCC_1,Treatment,NCC,NA,NA,NA,40,40,-0.150464,-0.170968
SRR10216670,PSG+20,NA,Soil,T1_D9_NCC_2,Treatment,NCC,NA,NA,NA,40,40,-0.143183,-0.164502
SRR10216669,PSG+20,NA,Soil,T1_D9_NCC_3,Treatment,NCC,NA,NA,NA,40,40,-0.142966,NA
SRR10216667,PSG+20,NA,Soil,T1_D9_NCC_4,Treatment,NCC,NA,NA,NA,40,40,-0.144425,-0.174336
SRR10216666,PSG+20,NA,Soil,T1_D9_RB_1,Treatment,RB,NA,NA,NA,97,97,-0.185217,NA
SRR10216665,PSG+20,NA,Soil,T1_D9_RB_2,Treatment,RB,NA,NA,NA,97,97,-0.185982,NA
SRR10216664,PSG+20,NA,Soil,T1_D9_RB_3,Treatment,RB,NA,NA,NA,97,97,-0.184445,NA
SRR10216663,PSG+20,NA,Soil,T1_D9_RB_4,Treatment,RB,NA,NA,NA,97,97,-0.185642,NA
SRR10216662,PSG+20,NA,Soil,T1_D9_RGP_1,Treatment,RGP,NA,NA,NA,30,30,-0.172509,-0.171428
SRR10216661,PSG+20,NA,Soil,T1_D9_RGP_2,Treatment,RGP,NA,NA,NA,30,30,-0.175753,-0.175213
SRR10216660,PSG+20,NA,Soil,T1_D9_RGP_3,Treatment,RGP,NA,NA,NA,30,30,-0.176172,NA
SRR10216659,PSG+20,NA,Soil,T1_D9_RGP_4,Treatment,RGP,NA,NA,NA,30,30,-0.17419,-0.177927
SRR10216658,PSG+20,NA,Soil,T1_D9_TP_1,Treatment,TP,NA,NA,NA,129,129,-0.19024,NA
SRR10216656,PSG+20,NA,Soil,T1_D9_TP_2,Treatment,TP,NA,NA,NA,129,129,-0.183395,NA
SRR10216655,PSG+20,NA,Soil,T1_D9_TP_3,Treatment,TP,NA,NA,NA,129,129,-0.187882,NA
SRR10216654,PSG+20,NA,Soil,T1_D9_TP_4,Treatment,TP,NA,NA,NA,129,129,-0.191476,NA
SRR11128494,LJC+20,NA,Soil,L2,MAT,>= 21.5 °C,NA,5.93,NA,-102,-165.3,-0.141839,NA
SRR11128493,LJC+20,NA,Soil,L4,MAT,< 21.5 °C,NA,5.43,NA,-184,-276.87,-0.146358,NA
SRR11128482,LJC+20,NA,Soil,L6,MAT,< 21.5 °C,NA,5.43,NA,-184,-276.87,-0.147453,NA
SRR11128471,LJC+20,NA,Soil,L7,MAT,>= 21.5 °C,NA,5.74,NA,-124,-198.54,-0.158859,NA
SRR11128460,LJC+20,NA,Soil,L10,MAT,< 21.5 °C,NA,4.88,NA,-138,-263.41,-0.139905,NA
SRR11128454,LJC+20,NA,Soil,L14,MAT,>= 21.5 °C,NA,5.89,NA,-42,-107.66,-0.139431,NA
SRR11128453,LJC+20,NA,Soil,L17,MAT,>= 21.5 °C,NA,5.39,NA,-147,-242.24,-0.137102,NA
SRR11128451,LJC+20,NA,Soil,L22,MAT,>= 21.5 °C,NA,5.67,NA,-140,-218.68,-0.147503,NA
SRR11128450,LJC+20,NA,Soil,L27,MAT,>= 21.5 °C,NA,5.29,NA,-98,-199.16,-0.144044,NA
SRR11128491,LJC+20,NA,Soil,L33,MAT,< 21.5 °C,NA,5.35,NA,-157,-254.61,-0.142508,NA
SRR11128490,LJC+20,NA,Soil,L34,MAT,>= 21.5 °C,NA,5.36,NA,-183,-280.02,-0.137261,NA
SRR11128489,LJC+20,NA,Soil,L37,MAT,>= 21.5 °C,NA,4.72,NA,-110,-244.88,-0.139865,NA
SRR11128486,LJC+20,NA,Soil,L46,MAT,>= 21.5 °C,NA,4.96,NA,-68,-188.68,-0.132031,NA
SRR11128483,LJC+20,NA,Soil,L50,MAT,>= 21.5 °C,NA,5.33,NA,-178,-276.79,-0.140783,NA
SRR11128481,LJC+20,NA,Soil,L52,MAT,>= 21.5 °C,NA,5.04,NA,-38,-153.95,-0.12901,NA
SRR11128480,LJC+20,NA,Soil,L55,MAT,>= 21.5 °C,NA,5.25,NA,-45,-148.52,-0.146925,NA
SRR11128479,LJC+20,NA,Soil,L58,MAT,>= 21.5 °C,NA,5.17,NA,-120,-228.26,-0.136517,NA
SRR11128478,LJC+20,NA,Soil,L63,MAT,>= 21.5 °C,NA,5.18,NA,-145,-252.66,-0.137412,NA
SRR11128477,LJC+20,NA,Soil,L66,MAT,>= 21.5 °C,NA,4.96,NA,-83,-203.68,-0.135091,NA
SRR11128476,LJC+20,NA,Soil,L69,MAT,>= 21.5 °C,NA,5.48,NA,-134,-223.92,-0.134328,NA
SRR11128475,LJC+20,NA,Soil,L70,MAT,>= 21.5 °C,NA,5.77,NA,-97,-169.76,-0.132426,NA
SRR11128474,LJC+20,NA,Soil,L75,MAT,>= 21.5 °C,NA,5.2,NA,-84,-190.48,-0.13574,NA
SRR11128473,LJC+20,NA,Soil,L78,MAT,< 21.5 °C,NA,6.89,NA,-146,-152.51,-0.146915,NA
SRR11128472,LJC+20,NA,Soil,L81,MAT,< 21.5 °C,NA,6.77,NA,-114,-127.61,-0.144308,NA
SRR11128470,LJC+20,NA,Soil,L83,MAT,< 21.5 °C,NA,6.7,NA,-193,-210.75,-0.143964,NA
SRR11128469,LJC+20,NA,Soil,L86,MAT,< 21.5 °C,NA,6.73,NA,-166,-181.97,-0.144433,NA
SRR11128468,LJC+20,NA,Soil,L90,MAT,< 21.5 °C,NA,6.53,NA,-137,-164.8,-0.14772,NA
SRR11128463,LJC+20,NA,Soil,L103,MAT,< 21.5 °C,NA,6.99,NA,-157,-157.59,-0.153385,NA
SRR11128462,LJC+20,NA,Soil,L108,MAT,< 21.5 °C,NA,7.14,NA,-197,-188.72,-0.146593,NA
SRR11128461,LJC+20,NA,Soil,L111,MAT,< 21.5 °C,NA,7.14,NA,-264,-255.72,-0.152537,NA
SRR11128458,LJC+20,NA,Soil,L116,MAT,< 21.5 °C,NA,6.64,NA,-115,-136.3,-0.148179,NA
SRR11128457,LJC+20,NA,Soil,L120,MAT,< 21.5 °C,NA,5.42,NA,-165,-258.47,-0.140435,NA
SRR11128455,LJC+20,NA,Soil,L125,MAT,< 21.5 °C,NA,6.32,NA,-153,-193.23,-0.142355,NA
SRR11278899,DTJ+20,NA,Soil,SS-BS-1,Zone,Bulk Soil,NA,7.28,NA,-169.92,-153.36,-0.149745,NA
SRR11278898,DTJ+20,NA,Soil,SS-BS-2,Zone,Bulk Soil,NA,7.28,NA,-169.92,-153.36,-0.148599,NA
SRR11278897,DTJ+20,NA,Soil,SS-BS-3,Zone,Bulk Soil,NA,7.28,NA,-169.92,-153.36,-0.149554,NA
SRR11278895,DTJ+20,NA,Soil,SS-SY-MZ,Zone,Mature,NA,7.2,NA,-101.96,-90.13,-0.155495,NA
SRR11278894,DTJ+20,NA,Soil,SS-SY-EZ,Zone,Elongation,NA,7.23,NA,-150.89,-137.28,-0.152608,NA
SRR11278919,DTJ+20,NA,Soil,SS-SY-TZ,Zone,Tip,NA,7.27,NA,-174,-158.03,-0.154127,NA
SRR11278908,DTJ+20,NA,Soil,SS-YD-MZ,Zone,Mature,NA,7.07,NA,-106.77,-102.63,-0.149024,NA
SRR11278901,DTJ+20,NA,Soil,SS-YD-EZ,Zone,Elongation,NA,7.12,NA,-119.77,-112.67,-0.150768,NA
SRR11278900,DTJ+20,NA,Soil,SS-YD-TZ,Zone,Tip,NA,7.13,NA,-136.21,-128.52,-0.152151,NA
SRR11278924,DTJ+20,NA,Soil,TS-BS-1,Zone,Bulk Soil,NA,7.07,NA,-110.82,-106.68,-0.152464,NA
SRR11278923,DTJ+20,NA,Soil,TS-BS-2,Zone,Bulk Soil,NA,7.07,NA,-110.82,-106.68,-0.151605,NA
SRR11278922,DTJ+20,NA,Soil,TS-BS-3,Zone,Bulk Soil,NA,7.07,NA,-110.82,-106.68,-0.15246,NA
SRR11278896,DTJ+20,NA,Soil,TS-SY-MZ,Zone,Mature,NA,6.71,NA,-85.56,-102.72,-0.17515,NA
SRR11278893,DTJ+20,NA,Soil,TS-SY-EZ,Zone,Elongation,NA,6.76,NA,-110.95,-125.15,-0.169197,NA
SRR11278892,DTJ+20,NA,Soil,TS-SY-TZ,Zone,Tip,NA,7.1,NA,-129.75,-123.83,-0.170694,NA
SRR11278927,DTJ+20,NA,Soil,TS-YD-MZ,Zone,Mature,NA,6.52,NA,-89.87,-118.26,-0.165492,NA
SRR11278926,DTJ+20,NA,Soil,TS-YD-EZ,Zone,Elongation,NA,6.49,NA,-97.46,-127.63,-0.175014,NA
SRR11278925,DTJ+20,NA,Soil,TS-YD-TZ,Zone,Tip,NA,6.45,NA,-104.92,-137.46,-0.171746,NA
SRR11278914,DTJ+20,NA,Soil,HS-BS-1,Zone,Bulk Soil,NA,6.83,NA,-95.69,-105.75,-0.15484,NA
SRR11278913,DTJ+20,NA,Soil,HS-BS-2,Zone,Bulk Soil,NA,6.83,NA,-95.69,-105.75,-0.153341,NA
SRR11278912,DTJ+20,NA,Soil,HS-BS-3,Zone,Bulk Soil,NA,6.83,NA,-95.69,-105.75,-0.154757,NA
SRR11278921,DTJ+20,NA,Soil,HS-SY-MZ,Zone,Mature,NA,6.5,NA,-80.86,-110.44,-0.157492,NA
SRR11278920,DTJ+20,NA,Soil,HS-SY-EZ,Zone,Elongation,NA,6.74,NA,-91.66,-107.04,-0.15698,NA
SRR11278918,DTJ+20,NA,Soil,HS-SY-TZ,Zone,Tip,NA,6.94,NA,-89.83,-93.38,-0.157074,NA
SRR11278917,DTJ+20,NA,Soil,HS-YD-MZ,Zone,Mature,NA,6.37,NA,-74.83,-112.1,-0.153852,NA
SRR11278916,DTJ+20,NA,Soil,HS-YD-EZ,Zone,Elongation,NA,6.46,NA,-86.55,-118.49,-0.153932,NA
SRR11278915,DTJ+20,NA,Soil,HS-YD-TZ,Zone,Tip,NA,6.43,NA,-86.93,-120.65,-0.157209,NA
SRR11278904,DTJ+20,NA,Soil,MS-BS-1,Zone,Bulk Soil,NA,6.72,NA,-66.74,-83.3,-0.152437,NA
SRR11278903,DTJ+20,NA,Soil,MS-BS-2,Zone,Bulk Soil,NA,6.72,NA,-66.74,-83.3,-0.157191,NA
SRR11278902,DTJ+20,NA,Soil,MS-BS-3,Zone,Bulk Soil,NA,6.72,NA,-66.74,-83.3,-0.146305,NA
SRR11278911,DTJ+20,NA,Soil,MS-SY-MZ,Zone,Mature,NA,6.41,NA,-54.82,-89.72,-0.152185,NA
SRR11278910,DTJ+20,NA,Soil,MS-SY-EZ,Zone,Elongation,NA,6.44,NA,-58.69,-91.82,-0.15807,NA
SRR11278909,DTJ+20,NA,Soil,MS-SY-TZ,Zone,Tip,NA,6.47,NA,-63.84,-95.19,-0.158903,NA
SRR11278907,DTJ+20,NA,Soil,MS-YD-MZ,Zone,Mature,NA,6.35,NA,-49.08,-87.53,-0.155146,NA
SRR11278906,DTJ+20,NA,Soil,MS-YD-EZ,Zone,Elongation,NA,6.37,NA,-55.27,-92.54,-0.153747,NA
SRR11278905,DTJ+20,NA,Soil,MS-YD-TZ,Zone,Tip,NA,6.29,NA,-65.55,-107.55,-0.156507,NA
SRR12995242,RKSK22,NA,Soil,Sapelo18_Bulk_sediment_T1_P1_0-5,Compartment,Bulk sediment,NA,7.5,NA,78.7,108.28,-0.15226,-0.193859
SRR12995243,RKSK22,NA,Soil,Sapelo18_Bulk_sediment_T1_P1_5-10,Compartment,Bulk sediment,NA,6.8,NA,-143.3,-155.13,-0.154493,-0.195361
SRR12995272,RKSK22,NA,Soil,Sapelo18_Bulk_sediment_T1_P2_0-5,Compartment,Bulk sediment,NA,6.2,NA,-287,-334.32,-0.156864,-0.197891
SRR12995224,RKSK22,NA,Soil,Sapelo18_Bulk_sediment_T1_P2_5-10,Compartment,Bulk sediment,NA,6.7,NA,-373.7,-391.45,-0.161021,-0.201126
SRR12995250,RKSK22,NA,Soil,Sapelo18_Bulk_sediment_T1_P3_0-5,Compartment,Bulk sediment,NA,6.4,NA,-332.3,-367.79,-0.157204,-0.200821
SRR12995261,RKSK22,NA,Soil,Sapelo18_Bulk_sediment_T1_P3_5-10,Compartment,Bulk sediment,NA,6.6,NA,-405,-428.66,-0.15925,-0.199491
SRR12995290,RKSK22,NA,Soil,Sapelo18_Bulk_sediment_T1_P4_0-5,Compartment,Bulk sediment,NA,6.7,NA,-254.5,-272.25,-0.156957,-0.198528
SRR12995301,RKSK22,NA,Soil,Sapelo18_Bulk_sediment_T1_P4_5-10,Compartment,Bulk sediment,NA,6.6,NA,-310.5,-334.16,-0.160786,-0.199912
SRR12995279,RKSK22,NA,Soil,Sapelo18_Bulk_sediment_T2_P1_5-10,Compartment,Bulk sediment,NA,6.2,NA,20,-27.32,-0.152921,-0.193685
SRR12995241,RKSK22,NA,Soil,Sapelo18_Bulk_sediment_T2_P2_5-10,Compartment,Bulk sediment,NA,6.6,NA,-226.5,-250.16,-0.157051,-0.198069
SRR12995235,RKSK22,NA,Soil,Sapelo18_Bulk_sediment_T3_P3_0-5,Compartment,Bulk sediment,NA,6.5,NA,-362,-391.58,-0.163616,-0.203051
SRR12995218,RKSK22,NA,Soil,Sapelo18_Bulk_sediment_T4_P1_0-5,Compartment,Bulk sediment,NA,7.1,NA,18,23.92,-0.150076,-0.191904
